forum_id,reply_id,reply_layer,reply_time,user_id,reply_content,number_of_words,original_post_id,original_post_content,原贴字数
373617,3880170,13,2014/3/6 17:09,24,老虎理应从小就打，为什么早该打时就没人打？,21,4950088,诺和诺德在美国推出新型减肥药Saxenda，1068美元/月来源：生物谷2015-04-2313:402015年4月23日讯/生物谷BIOON/--诺和诺德（NovoNordisk）近日宣布，在美国推出新型减肥药Saxenda（liraglutide，利拉鲁肽，3mg），该药是首个开发用于体重管理的胰高血糖素样肽-1（GLP-1）受体激动剂，已获美国、欧盟、加拿大批准。目前，美国减肥药市场相对拥挤，Saxenda所面临的挑战，除了来自市面上其他3款减肥药（Contrave，Qsymia，Belviq），还包括如何说服医生。而且，Saxenda售价高达1068美元/月，这将进一步刺激纳税人治疗肥胖的意愿，至于患者需要支付多少，将取决于Saxenda是否被其个人医疗保险覆盖。相比之下，Orexigen公司推出的减肥药Contrave售价仅200美元/月。不过，诺和诺德有自己的策略。作为糖尿病领域的巨头，诺和诺德与全美内分泌医师建立有良好关系，该公司认为，凭借这一点Saxenda就能领先其他竞争对手。而且，临床医生对Saxenda已经很熟悉，该药与诺和诺德年销20亿美元的糖尿病药物Victoza（利拉鲁肽，1.8mg）具有相同的活性药物成分。另外，诺和诺德对Saxenda的目标人群也有精准定位。该公司今年早些时候表示，正在积极争取Saxenda进入“病态肥胖”患者的医疗保险，即体重指数（BMI）≥35的目标人群。在该群体中Saxenda的成本效益非常明显，患者治疗后健康及生活质量取得大幅改观。不过，诺和诺德首席运营官KareSchultz在2014年Q4财报电话会议中表示，现在谈Saxenda究竟能取得多大程度的成功还为时过早。业界将这一言辞解读为诺和诺德部分承认了该公司将要面临的市场竞争。Vivus公司和Arena公司分别在2年前推出了各自的减肥药Qsymia和Belviq，但市场反响平平，之后日本药企卫材与Arena达成合作，部分提振了Belviq的销售。但最近卫材宣布裁员，将会对Belviq的营销带来不利影响。另一方面，Orexigen去年推出Contrave，并与武田达成营销合作。一些分析师认为，这一联盟将成为减肥药领域一个更强大的竞争对手。到目前为止，Contrave的处方量正在稳步增长，市场份额约为三分之一。目前，武田在Contrave上部署有900名销售代表。武田在美国推出糖尿病药物艾可拓（Actos）以来，也与全美内分泌医师建立了良好的关系，该公司推出的共同支付援助计划，降低了患者的支出，不过Belviq和Qsymia也有各自的优惠。诺和诺德表示，将为Saxenda部署500名销售代表。有分析师预计，Saxenda的销售峰值有望达到15亿美元，而诺和诺德也对该药的重磅销售潜力非常有信心。Saxenda强大的临床疗效证据Saxenda（利拉鲁肽，3mg）是利用糖尿病药物liraglutide（利拉鲁肽）开发而成的首款减肥药物，该药也是近几年获批的第4款减肥药，也是唯一的减肥针剂。Saxenda的适应症为作为一种辅助药物，联合低热量饮食及运动，用于体质指数（BMI）大于或等于30的成年人，或者是那些体质指数为27及以上、伴有高血压、2型糖尿病或高胆固醇等至少一种肥胖并发症的成年人。在临床试验中，liraglutide（3mg）结合饮食和锻炼，能够有效减轻患者体重，同时也显著改善了肥胖相关合并症，如高血压、血脂异常、睡眠呼吸暂停。而在肥胖症合并2型糖尿病或糖尿病前期（prediabetes）患者中，除了降低体重外，liraglutide（3mg）也显著改善了血糖控制。今年3月初，诺和诺德公布了Saxenda一项IIIa期临床研究的新数据。该研究在超重患者中开展，尽管这些患者没有糖尿病，但都伴有肥胖相关问题（如高血压或高胆固醇）。数据显示，肥胖患者采用Saxenda治疗后，其血糖和血压水平、腰围都下降了，生活质量也得到了大幅改善。该研究的一个重要目的是验证长期注射Saxenda能够有助于延迟2型糖尿病的发生，但目前数据尚不能很好说明这一点。目前，在全球范围内，肥胖症已成为一种严重威胁健康的流行病，并导致其他一些疾病发病率的上升，其中最为显著的是心血管疾病、糖尿病和癌症。liraglutide是新一代的人胰高血糖素样肽-1（GLP-1）类似物，具有葡萄糖浓度依赖性的降糖效应和β细胞保护作用，同时还具备多种降糖外效应：如减肥，调节血压、血脂等心血管危险因素。（生物谷Bioon.com）信源：UnitedStatesfirstcountrytolaunchSaxenda,80
370055,3880542,18,2014/3/6 19:16,24, 套上小笔帽，再按上筆套。,13,4950529,今天去医院问医生脚趾疼说是并发症没特效药让吃维生素严重了吃甲沽胺心情真心开心不起来,223
373617,3880855,16,2014/3/6 21:19,24, 成为大老虎后就很难打了。,13,4952935,据说，胰岛素从冰箱取出时直接打的感觉不好，是什么感觉，有人体验过吗,80
373662,3881420,16,2014/3/7 8:36,24,“一天三次，每次两颗”多少mg？,16,4953861,查出糖尿病以来就没敢吃紫薯昨天没忍住生146克给消灭了餐二6.4还可以,213
373662,3882313,20,2014/3/7 13:16,24, 那每天3g了，加強餐后血糖监测。,17,4953956,"病程:12年,治疗方案:锐30R三针.",213
373708,3882351,9,2014/3/7 13:32,24,谷丙转氨酶很高了，原来正常的？,15,4588427,糖友们，我想问问大家你们的血糖仪和试纸一般在哪里购买，是网上还是在实体药店，我还从来没在网上购买过血糖仪呢，我觉得实体药店货源靠谱，但价格又太高，网上购买价格便宜一点，又不知性能怎样，各位前辈，给点经验之谈吧（最好说说你们的血糖仪牌子）拜托拜托,107
373687,3882379,8,2014/3/7 13:54,24,祝女糖友们节日快乐！,10,4597019,1.性别：男2.年龄：413.糖尿病类型：Ⅱ型糖尿病4.患病日期：14年11月5.治疗方式：二甲双瓜6.出生地：河南7.目前居住地：驻马店8.注册原因：了解糖尿病知识9.你是从什么地方知道甜蜜家园的:百度就是这些了，新糖人来啦！！,18
373642,3885023,24,2014/3/7 21:09,24,运动可在餐后半小时后进行，而且是必须的，不能因为血糖低而不运动，血糖偏低应减少用药量。,43,4597194,刚运动完，感觉有点头晕，心跳也不正常，怎么回事求解,128
373799,3885037,3,2014/3/7 21:14,24,糖尿病人餐后应有氧运动，尽量做到不出汗、少出汗，运动的量可慢慢适应，慢慢增加。,39,4601123,新人报到，发病两年，1.5型，怀孕5个多月，,64
373376,3885114,31,2014/3/7 21:20,24, 打诺和锐还吃诺和龙？速效胰島素+速效促泌剂，用药不合理！,29,4613773,我来啦！我要晋级！,118
373788,3885151,4,2014/3/7 21:29,24,见你在打来得时+诺和锐， “第一天一顿肯德基 第二天来了顿烤肉”也不至于第4天餐后2小时血糖还会15.5的，可能你平时的血糖也不正常，你应加强空腹和三餐后二小时血糖的监测，必要时还应监测餐前是否有低血糖。,102,4244817,怎么吃完饭总是餐后1小时高啊，有时候半小时会到8以上，怎么办呢,77
373915,3890218,10,2014/3/8 20:17,24,目前在吃什么药？,8,4926992,#N/A,109
373887,3890225,4,2014/3/8 20:20,24,空腹今天6.2很正常，只要在7以内就可以了。,22,4927666,#N/A,71
373997,3892047,7,2014/3/9 13:01,24,你身高体重是多少，应对症用药。,15,4929404,#N/A,243
373959,3892070,7,2014/3/9 13:08,24,加餐应看血糖，血糖偏高就不应加餐。,17,4932563,#N/A,58
373997,3892572,19,2014/3/9 16:15,24, “吃艾可拓、二甲、诺和龙，餐后基本正常”，你应根据睡前血糖再选用药物控制空腹血糖。,42,4575904,#N/A,243
341070,3892582,6,2014/3/9 16:19,24,“空腹老是6左右”很好了。,13,4290840,前天吃了根沃尔玛大油条，很实很实的，没有一点油炸的泡，咬一口跟外面卖的油条不一样，外面的油条炸的里面空的。一小时7.4。无运动。昨天吃了6个自己包的豆面精面粉饺子，还有蒸南瓜，2H9.1。今天为了试验多吃油血糖请况，喝了三勺麻辣烫麻酱汤，汤上面漂着油，饺子3个，南瓜一大块，很多菜，2H7.4。饺子包得大，馅肉多，运动都一样。每次只要吃饺子6--7个血糖都在8到10点多。还是菜多肉少的，平时炒菜放很少油，油少了好像对血糖难控制，以后吃面食可以多放点油。,75
374058,3893222,7,2014/3/9 20:28,24,“胰岛功能很差、尿蛋白++”应该注射胰島素，你母亲身高体重是多少？如果身体不很肥胖比格列酮可以不用。 早24中10晚26量很大了，最好改为三餐时各打速效诺和锐，睡前打中、长效胰島素，血糖就容易控制了，胰島素用量也可减少。,110,4123227,#N/A,117
374058,3893425,13,2014/3/9 21:19,24, 你好，你母亲身体偏胖点，饮食控制适当注意点，尿蛋白只有努力控制好病情，注射胰島素最安全。 你母亲现在每天注射诺和锐30达60U，而控制三餐后血糖的速效只有18U，另42U中效重叠使用，应该改为三速一长，其体剂量请咨询医生。,112,4123227,#N/A,117
374062,3893435,3,2014/3/9 21:23,24,你每天二次30R吧，午餐可看医生加颗拜糖平。,22,4628755,#N/A,36
374189,3896583,8,2014/3/10 21:21,24,延缓餐后高峰怎么不能降糖。,13,3780969,#N/A,41
374256,3897680,8,2014/3/11 10:32,24, 你的餐后血糖有变化吗，睡前血糖测过吗？,20,4323988,#N/A,248
374254,3897720,19,2014/3/11 10:40,24,饮食控制首先应控制食物的总热量，其次是食物的升糖指数，就是吃后血糖上升的快慢，自己应摸索掌握，这是最基本的知识。,56,3780969,#N/A,135
373997,3899827,22,2014/3/11 22:24,24, “半夜三点测了下7.7，第二天空腹6.5”空腹还是下降了，你最好应测一下晚餐后二小时和睡前血糖。 身体肥胖二甲双胍是首选，餐后血糖可服用诺和龙控制在8左右，空腹血糖偏高睡前可再加服一次二甲双胍，如果空腹血糖还偏高，应考虑继续注射长效胰島素。 原来血糖正常一般不需要改变用药。,138,4289689,"此前发的贴子表述不准确,上午9点半测的应该是〝随机血糖〞不应是餐三血糖。是前天早上在家测空腹4.8餐二6.4不是今天早上，今天上午因为同事买了新血糖仪所以随机测了一下8．6,,,,,,为什么这个随机这么高呢",243
374355,3899835,4,2014/3/11 22:27,24,医生给你开了来得时没告诉你注射时间和剂量？,21,4319036,"刚才的唐护士和鱼2貌似没啥人看这下来卓越QQ图片20140905175229.jpg(29.89KB,下载次数:33)下载附件保存到相册2014-9-517:54上传QQ图片20140905175233.jpg(27.33KB,下载次数:28)下载附件保存到相册2014-9-517:54上传",45
374273,3900774,16,2014/3/12 10:29,24,哈磁杯还记得吗，当时基本上人手一个,17,4322285,一开始不知道老爸从哪里开了个安准来。后来我积极参加活动，智能、糖护士都有了。还有京东买的易准我现在是三诺粉拉，期待三诺产品质量稳定稳定再稳定,64
374392,3900807,3,2014/3/12 10:39,24,"这么个东西你自己能知道里面有硬点？ 眼球的结构.JPG (47.59 KB, 下载次数: 0) 下载附件 ?保存到相册 2014-3-12 10:38 上传",78,4352552,"用易准与卓越对比，观察稳定性。卓越试纸是水货15年1月期。易准是15年10月期，批号3412NA。对比都前些日子的。全部对比都在此上传。IMG_0546.JPG(102.74KB,下载次数:30)下载附件保存到相册2014-9-1917:22上传IMG_0549.JPG(86.13KB,下载次数:40)下载附件保存到相册2014-9-1917:22上传IMG_0555.JPG(94.9KB,下载次数:35)下载附件保存到相册2014-9-1917:22上传IMG_0557.JPG(58.5KB,下载次数:36)下载附件保存到相册2014-9-1917:22上传这次用的易准试纸都是两电极。裸露的电极部分比较长。使用时不要用手触及电极。电极向血糖仪插入时，阻力比较大，不要折弯试纸。",105
374462,3902047,3,2014/3/12 16:04,24,二甲双胍是二型患者的首选用药，服二甲后餐后血糖稍偏高可加服伏格列波糖。,35,4952908,liang:好壞油大PK!今天我要來講解好油壞油大PK!如何辨識好油和壞油~現今的社會充滿了亂象~政商掛勾~層出不窮~~我們這些善良的老百姓根本鬥不過商~更鬥不過官~那麼我們要如何自保保住我們自己的健康別花了錢又丟了健康~政商們躺在沙發上數錢數不完~而我們健康卻一天比一天差~自以為吃得很健康卻總是一天比一天累~我今天就來踢破好油壞油的政商勾結大秘密!以下照片有3個碗~分別是1.2.3號碗~1.是橄欖油!(燃點約160度C)順便說一下~就是冒煙點~在炒鍋裡開始冒煙的溫度!2.是純麻油!(燃點約180度C)3.是葵花油!(燃點約110度C)以上3種油的燃點都是純的油~沒有參入其他雜油~那麼~當我們買回油後~一定要加熱才能知道是不是好油嗎當然不是!那怎麼辨呢現在我就來通俗講解好油壞油分辨法!1.首先~你可以把家中的已開封的油蓋打開~2.然後你準備一支乾淨的筷子~(筷子要乾淨~不能殘留其他油脂)3.準備一個碗~裝入半碗水~4.把一支乾淨的筷子筆直的插入油瓶~筆直的抽出~讓筷子底尖的油自然的滴入那碗水~5.觀察~如果滴入碗水的油是馬上化開~和水溶在一起~根本看不到油~油水溶在一起~那就是純油~而且是好油~是可以幫助我們的血管潤滑的~~所以通過我以下的圖片~我買了1號~是橄欖油~實驗後有一點油影漂水上~我買了2號~是純麻油~實驗後油花是散佈均勻~我買了3號~是葵花油~實驗有影子~但是葵花油並非是健康油~所以3號水碗有影子~他不是被人類血管所接受的~我過去還做過豬油實驗~~我用筷子沾油滴在水碗上~直接凝固~成了一塊狀~我用手直接可以把這點狀豬油撈起來!所以越差的油越不溶於水~~以下照片可提供證據~~~今天是星期五~~~明後天都是假日~~把家中的所有油都拿來實驗吧~~相信你們的假日都很有趣~也增加家庭感情和夫妻情趣~尤其是假日小孩愛亂跑~就把假日拿來實驗好油壞油大PK吧!祝大家健康快樂!881!,33
374475,3902653,10,2014/3/12 19:08,24,空腹和餐后C-肽参考值都是0.6-3.4，最近见到好多报告是这样的,33,4953229,朋友们你们是每餐后都运动吗跑步&#127939;&#127939;都什么时候跑,114
374501,3902731,3,2014/3/12 19:36,24,如果血压长期偏高还是看医生用点ARB类沙坦药，对肾也有保护作用。,32,4954960,自从糖了，自己很小心，血糖一直都很不错，也注意着不喝白米熬的各种粥。今天想起杂粮粥会好一些，于是熬了两把小米粥，早上喝了没测血糖，中午又喝了一大碗，加上100克玉米饼，想着试一下，没想到一下子打回原形：餐一11.1，直接爆表，餐二也有8.8。看来什么粥都不能喝了！,167
374531,3903237,4,2014/3/12 22:21,24,二甲双胍--格华止初服是有胃肠道反应，适应后就会好转的，如果你身体偏胖用二甲好。,40,4567770,请教如何控制空腹血糖最近餐后血糖控制得还行，大部分在8以下，但是空腹一直在7左右，不知道有没有好办法控制下,180
374534,3903250,4,2014/3/12 22:26,24,饮食控制和运动尽量定时定量，餐前血糖的变化也是原因。,26,4569822,昨夜突然降温，结果起床晚了~~一觉睡到9点钟，想来测出的血糖也不准，干脆就不测了~~不知道睡懒觉对血糖有怎么的影响,79
373997,3903697,24,2014/3/13 8:38,24, 那就很好了，今天空腹测了吗，如果能在7以内也就可以了，服二甲只要体重能保持正常就行。,43,4571866,自从确诊后就减少饭量~~早餐一律荞麦面条，中午和晚上主食都是白米饭，一顿一小碗，没称过，大概一两多，大部分情况下饭后一小时快走半小时，直到感觉气喘，微热微汗，然后从每天下午两三点开始就老感觉隐隐有点饿~~晚上也是，不知道是不是吃得偏少了，还是运动量偏大最近这两天实在受不了就在下午4点左右吃十几颗炒蚕豆或喝一袋纯牛奶~~,243
374534,3903812,20,2014/3/13 8:57,24, 迪沙是短效促泌剂，降糖作用很強，你迪沙三餐前各服一次？ 血糖偏低应看医生减少用药量，换不换二甲应看你身体的胖与瘦。,58,4629059,这几天在给孩子断奶，感觉血糖好难控制啊，有没有有经验的宝妈来说说，断奶后会有什么变化啊。,79
374531,3903831,7,2014/3/13 9:00,24, #5帖子可以参考，改用肠溶片后可减小胃部反应。,24,4648878,本来想好好调血糖试管要个孩子，可是血糖越调越乱，想放弃,180
374534,3903986,23,2014/3/13 9:25,24, 中午不吃血糖能正常？ 你身体偏胖应该服点二甲双胍，并减少格列吡嗪的量。,36,4655565,今天睡吃过晚饭后胃里不舒服2小时后都吐了，血糖2.6没有低血糖感觉，想着该吃点东西，还在饼干时低血糖感觉很大手抖出汗，感快吃了个果冻，还没好就吃了一老婆饼，一片面包，一个米老头，一块糖还想吃，没敢吃，就躺下睡了一小时，感觉好多了，没那么难受了，想着吃了好多一定高血糖了，一测3.6还是低，唉，不知道吃啥好了，胃里不好受，不吃也不行，就吃了一柚子，打了10个单位睡觉，希望明天不要高血糖，好担心宝宝，听说低血糖宝宝在妈妈肚子里缺氧，宝宝一定要坚强,79
374541,3904070,11,2014/3/13 9:36,24,“胰岛素怎么达到42，正常范围是2.6-11.1”说明对胰島素的敏感性下降，应加强以减肥为重点地饮食控制和运动，并建议测个吃二两面粉量馒头的餐后二小时血糖。,78,4658835,请问下大家！为什么我血糖3.7没有症状只有血糖2.多会眼花一点多才出汗的感觉啊是血糖仪不准还是我感觉迟钝啊！好费解,145
374543,3904087,4,2014/3/13 9:38,24,骗人的东西！,6,4660914,我是一个月查一尿常规，三个月查一糖化，是不是孕后期要勤查呢,29
374534,3904266,26,2014/3/13 10:03,24, 你服的是格列吡嗪缓释片？换成二甲应防止餐后血糖偏高。,27,4665800,三个多月测糖化血红蛋白6.9是不是太高了一直没怎么控制好！哎可是我静脉血和指血测第一次先测指血后测静脉血结果指血低一个可是第二次先测静脉血在测指血！指血就比静脉血低1.8个了！这是怎么回事太痛苦了怎么回事,79
374541,3904276,14,2014/3/13 10:05,24, 是二两生面粉做的馒头。,12,4666514,这三天又空腹高了，6-7点几，夜间血糖4-5很好了，可空腹又上去了，N已加到11单位，还接着加吗，关键是一加量夜间要测血糖，就睡不好，有知道该怎么办的吗,145
373997,3905377,26,2014/3/13 14:45,24, 体重指数超过30应该服二甲双胍，运动不宜过份激烈，体重就是下不来饮食控制注意点。,41,4692688,连续五天中午8-9.点多，加量也越来越高，还要加吗，已经15个单位了，要加到几,243
374675,3906165,3,2014/3/13 18:37,24,有用做的人应该很多了，论坛上没人做吧。,19,4699585,有糖妈这样吗这几天一直血糖不高昨天五点3.多吃东西6点5.多一天没怎么打胰岛素血糖也在六点多七那转！又不敢停胰岛素！今早上4.7。10点多饿了吃饭后不到1小时测量5.7。前五个月从没有这样过！因为对低血糖不敏感好怕老低血糖！血糖高害怕血糖低也害怕！好烦啊！为什么会这样！,47
374534,3906625,34,2014/3/13 22:00,24, “二甲不是专门管餐后的”，降餐后血糖作用比格列吡嗪弱。,28,4723966,这几天老是空腹高，加量不管用，医生让住院调胰岛素，可是住院也不见得就调下来呀，正在犹豫中,79
374534,3906652,36,2014/3/13 22:12,24, 你身体偏胖可以服二甲双胍，如果餐后血糖偏高应看医生另用药控制。,32,4208430,我今中午做面条实验的。但煮面条之前忘记称重量了，最后称的煮熟后的，熟了后直接捞了出来，没盛汤。吃了两碗，熟重视600克。请问这600克能有多少干挂面也不算实验，我想知道我最多能吃多少面条。因为除了包子其他的也就喜欢面条了。以前也试过几次，得多试几次才能放心。餐一安稳8.5，餐二卓越8.4，餐三安稳5.7.我感觉这个熟种600克有一点点多，估计500克血糖会更好。但我忘记称生重了,79
373997,3906757,30,2014/3/13 23:08,24, 年轻运动可以加强一些，运动对餐后血糖有控制作用，对空腹作用不大，身体肥胖二甲你应该吃，其体吃多少应看血糖。,54,4208470,刚百度搜出来的，希望对大家有用五谷类：白饭1碗（150克，5汤勺满）220卡白粥1碗（24克米）88卡米粥（熟，米连汤）1碗（140克）173卡河粉1碗（140克）283卡意粉1碗（140克）174卡通心粉1碗（140克）167卡面1碗（140克）280卡即食面1包（100克）470卡上海面1个（58克）207卡伊面1个（80克，细）404卡面包2片(厚切连皮，100克）250卡甜面包1个（60克）210卡咸面包1个（60克）170卡西多士1片356卡早餐粟米片1碗（25克）92卡麦片（米熟）1碗（56克）180卡蛋，肉类：鸡蛋1个75卡蛋白1个15卡蛋黄1个65卡鹌鹑蛋1个16卡皮蛋1个160卡蒸蛋1个（50克）74卡煎蛋1个（50克）118卡半肥瘦叉烧150克484卡瘦火腿2片（60克）70卡烧猪扒1件200卡烧牛肉（瘦）3片（90克，薄）175卡烤牛扒1件155卡烤鸡肉140克266卡烤鸭肉（连皮）半只（382克）1287卡烤鸭肉（不连皮）半只（221克）445卡烧鹅肉（连皮）半只（774克）2362卡烧鹅肉（不连皮）半只（591克）1406卡炸鸡上脾1件（104克）294卡炸鸡小腿1件（57克）146卡炸鸡翅1只（55克）178卡鸡肉香肠1条（45克）115卡羊扒（半肥瘦）2件（90克）355卡鱼类：蒸鱼柳150克124卡白灼虾10只（100克)200卡龙虾肉100克120卡鱼柳1份（120克）110卡罐头沙丁鱼100克335卡三文鱼100克130卡鳗鱼100克340卡鳕鱼100克75卡比目鱼100克90卡秋刀鱼100克240卡黄花鱼100克62卡虾肉100克90卡龙虾100克100卡墨鱼100克50卡蟹肉100克90卡虾米100克195卡银鳕鱼100克102卡罐头沙白鱼1罐335卡吞拿鱼（水浸）85克111卡吞拿鱼（油浸）85克163卡红杉鱼（生，净）2两（75克）85卡大鱼腩（生）2两（75克）57卡蔬菜类：葱100克47卡洋葱100克35卡大蒜100克40卡马蹄100克68卡白菜100克17卡通菜100克20卡大介菜100克47卡笕菜100克40卡露简100克15卡荷兰豆100克32卡青椒100克14卡西芹100克5卡苦瓜100克12卡菜心100克20卡美国南瓜100克73卡日本南瓜100克35卡菠菜100克19卡芽菜100克20卡雪菜100克60卡A菜100克40卡豆苗100克40卡西红柿100克14卡青瓜100克12卡丝瓜100克17卡茄子100克26卡冬瓜100克40卡芋头100克94卡莲藕100克52卡海带100克36卡草菇（罐头）100克30卡青萝卜（熟）100克23卡白萝卜（熟）100克20卡红萝卜160克（4两）60卡白菜（水煮）1碗（170克）20卡椰菜（水煮）1碗（150克）32卡西兰花（水煮）1碗（156克）44卡生菜1碗（56克）10卡粟米1条（77克）83卡青豆（水煮）1碗（196克）231卡番薯1个（151克）160卡熟红豆1碗256克208卡熟黄豆1碗172克298卡熟豆腐1砖112克85卡罐头豆/青豆/粟米半杯100克60卡水果类苹果100克57卡杏100克48卡蜜饯杏脯100克329卡牛油果100克161卡香蕉100克92卡杨梅100克28卡黑莓100克52卡蓝莓100克56卡杨桃100克33卡甜樱桃100克72卡黑加伦子100克63卡榴莲100克147卡无花果100克74卡无花果干100克255卡葡萄100克43卡葡萄干100克341卡柚子100克41卡番石榴100克41卡山楂100克95卡罐头糖水菠萝100克92卡鲜枣100克122卡蜜枣100克321卡奇异果100克61卡金橘100克55卡柠檬100克35卡荔枝100克66卡哈密瓜100克34卡橙100克47卡柑100克51卡梨100克32卡西瓜100克25卡零食类：芝士蛋糕1件300卡署片1包小25克130卡芝士圈&nbs零食类：芝士蛋糕1件300卡署片1包小25克130卡芝士圈1包小25克125卡仙贝1小包35卡牛丸1串80卡咖喱牛肉干1块162卡臭豆腐1块370卡粟米粒1杯120卡鱼蛋1串100卡蛋塔1个320卡凤梨酥50克200卡豆干块60克150卡花生米100克560卡鱿鱼丝80克230卡海苔1小包25卡饼干类：蓝罐曲奇100克13块525卡克力架1块32卡全麦营养饼100克12块537卡熊仔饼1盒334卡糖果类：牛油糖5粒105卡棉花糖5粒80卡果汁糖5粒（28克）265卡瑞士糖1粒22卡特选牛乳糖1颗19卡奶类：全脂牛奶240ml150卡低脂牛奶240ml121卡脱脂牛奶240ml91卡全脂朱古力奶240ml205卡炼奶6茶勺38克123卡全脂淡奶6茶勺32克42卡朱古力奶昔1.25杯283ml360卡雪呢奶昔1.25杯283ml314卡饮料类：清茶240ml2卡维他奶1盒250ml120卡甜豆浆1杯120卡菊花茶1杯90卡纯橙汁1杯240ml114卡阿华田2满茶勺7ml26卡番茄汁190ml35卡蔬菜汁190ml35卡无糖乌龙茶250ml0卡无糖麦茶250ml0卡冰红茶300ml120卡泡沫绿茶300ml110卡可乐355ml150卡健怡可乐350ml3.5卡雪碧350ml147卡百事可乐350ml161卡酒类：啤酒1罐106卡威士忌1份70卡红酒100克72卡白酒100克68卡百威啤酒335ml142卡伏特加1份100卡梅酒（连梅）1份71卡麦当劳：汉堡包260卡芝士汉堡包320卡巨无霸560卡猪柳蛋汉堡440卡鱼柳堡360卡麦香鸡510卡小薯条210卡中薯条312卡大薯条450卡麦乐鸡6块290卡芥辣酱60卡烧烤酱45卡甜酸酱50卡苹果派260卡朱古力奶昔360卡朱古力新地340卡橙汁（6安士）80卡可乐（12安士）110卡红茶（纯）0.5卡咖啡（纯）2卡肯德基：全鸡桶9块1865卡上校鸡块1个45卡鸡米花125克420卡鸡翅膀（加辣）1只130（+25%)鸡胸（加辣）1份250（+25%）小鸡腿（加辣）1只230卡（+25%）鸡腿整个（加辣）1只290（+25%）芝士汉堡1个460卡鸡腿堡1个440卡鸡卷1份615卡粟米棒1根90卡西餐：墨西哥沙律1盘981卡生菜沙律+意式醋汁1小杯170卡凯撒沙律1盘650卡总汇沙律1份240卡法式浓汤1杯72卡蘑菇汤1杯98卡牛肉蘑菇汤1杯195卡酥皮浓汤1杯450卡海鲜意大利粉1盘620卡凉拌海鲜通心粉1份250卡局海鲜1份400卡牛油局薯1个460卡炸虾100克220卡龙虾100克120卡沙朗牛排（带肥肉）85克330卡小牛排60公克330卡炸洋葱圈100克390卡去皮鸡胸肉1份120卡海鲜Pizza80公克220卡中式小食：牛肉馅饼1个200卡锅贴3个170卡水饺1个35卡小笼包1个105卡炸春卷1个300卡烧卖1个55卡客饭1客500卡中式炒粉面1碟1500卡中式炒饭1碟950卡中式粥1碟300卡中式餐点：白饭200公克180卡荷叶粽1个1200卡萝卜糕2块180卡筒仔米糕1份330卡蒸蛋1份75卡蛋花汤1碗70卡紫菜汤1碗10卡东瓜汤1碗20卡酸辣汤1碗155卡烧粟米1枝345卡麻婆豆腐1盘365卡炒花枝1盘155卡清蒸鳕鱼1盘360卡酥皮香鸡块1块560卡烤鸡100千克300卡卤鸡翅65千克115卡卤鸡腿1只300卡炸鸡腿1只310卡虾仁炒饭1份550卡宫保鸡丁饭1份509卡鸡肉饭1份330卡鸡肉咖喱饭1份550卡牛腩饭1份575卡什锦烩饭1份705卡炒米粉1份275卡广东炒面1份930卡什锦炒面1份685卡炒三鲜1份435卡炒青菜1份165卡青椒炒牛肉1份240卡火锅类：油豆腐2个75卡鱼饺5个100卡虾丸5个125卡鱼丸3个45卡鳕鱼丸3个26卡三文鱼丸5个46卡蟹柳丸5个50卡牛肉片1盘605卡羊肉片1盘175卡鸡肉片1盘140卡蟹1只100卡虾3只15卡蛤5个10卡大白菜100克10卡粉丝1份135卡,243
374895,3911017,19,2014/3/15 13:14,24,如果身体偏胖二甲双胍应该服用，可减少胰島素的用量。 “诺和灵30R早上22”你应加强早餐后2h、午餐前和午餐后2h血糖监测。 “晚饭后2H基本是10左右”如果晚餐前血糖正常，可增加晚餐时30R2u。,99,4211708,"早餐后二小时血糖和血压，早餐二小碗米饭，一块面包。还可以，6.4。血压107/70心率83。100038vjfdmhjnlv0fl5am.jpg(148.8KB,下载次数:41)下载附件保存到相册2014-7-2810:00上传100039weafhzehfzuho0x4.jpg(145.47KB,下载次数:41)下载附件保存到相册2014-7-2810:00上传100039r08fn0muxrhjxuvx.jpg(149.31KB,下载次数:38)下载附件保存到相册2014-7-2810:00上传",127
374894,3911036,11,2014/3/15 13:32,24, 每次都拔针头注射时必须先排气，直至针尖有胰島素溢出。,27,4301209,下午有事要去办呢，抢不了拉祝各位抢得头名，抢的开心{:soso_e166:}{:soso_e166:}{:soso_e166:}{:soso_e166:}{:soso_e166:},97
374894,3911037,12,2014/3/15 13:34,24, 不用拔针头，也不需要消毒，注射后套上白色小帽就行。,26,4301804,"中午的时候，突然收到快递电话，心想，最近没有网购啊，怎么会有快递，突然意识到应该是糖护士到了，心想，这家伙还真快啊。。。验完包裹，迫不待机，拆包，上照片吧，顺便自测午餐前血糖。PS，手机上没有安装糖护士，用的PAD。。以后有糖护士了，出门在外就可以用了，方便，连上手机就可以用，真的很小，而且试纸都是独立包装，出门携带方便。。。1.jpg(109.93KB,下载次数:38)下载附件保存到相册2014-9-412:19上传2.jpg(104.85KB,下载次数:41)下载附件保存到相册2014-9-412:19上传3.jpg(116.75KB,下载次数:38)下载附件保存到相册2014-9-412:19上传4.jpg(29.72KB,下载次数:39)下载附件保存到相册2014-9-412:19上传",97
